 LLYFNI2                   SWAT+ Dec 8  2020    MODULAR Rev 2020.60.5.1                                   
   jday   mon   day    yr   unit  gis_id  name                     lai       bioms       yield     residue     sol_tmp       strsw       strsa     strstmp       strsn       strsp        nplt       percn       pplnt         tmx         tmn       tmpav     solarad      wndspd        rhum     phubas0
                                                             m**2/m**2        kgha        kgha        kgha        degc         ---         ---         ---         ---         ---        kgha        kgha        kgha        degc        degc        degc      mj/m^2         m/s        frac        degc
    365    12    31  2009     99       0  rtu0990                1.617   40470.383       0.000     759.299       8.336       0.000      88.366     248.119       0.000       0.268       0.176      33.899       0.000      11.726       5.739       8.733       9.115       0.000       0.000       0.459
    365    12    31  2009    100       0  rtu1000                4.000   44452.805       0.000     573.305       9.336       0.000     284.249     233.571     106.132       1.618       0.130      58.328       0.000      12.668       6.681       9.675      10.051       0.000       0.000       0.462
    365    12    31  2009    101       0  rtu1010                0.000       0.000       0.000       0.000       8.832       0.000       0.000       0.000       0.000       0.000       0.000      14.411       0.000      12.668       6.681       9.675      10.051       0.000       0.000       0.462
    365    12    31  2009    102       0  rtu1020                0.427   29220.764       0.000     733.392       7.373       0.000      51.612     279.826       0.000       0.024       0.068       8.663       0.000      10.787       4.800       7.794       9.271       0.000       0.000       0.402
    365    12    31  2009    103       0  rtu1030                0.577   37905.445       0.000     796.990       7.187       0.000     200.589     395.214       0.000       0.016       0.094      34.062       0.000      10.562       4.575       7.568       9.115       0.000       0.000       0.398
    365    12    31  2009    104       0  rtu1040                4.000   37388.289       0.000     790.286       8.390       0.000     177.653     248.121       0.000       0.467       0.319     114.253       0.000      11.727       5.739       8.733       9.115       0.000       0.000       0.459
    365    12    31  2009    105       0  rtu1050                0.676   34087.730       0.000     571.737       7.172       0.000     148.694     395.214       0.000       0.021       0.068      22.560       0.000      10.562       4.575       7.568       9.115       0.000       0.000       0.398
    365    12    31  2009    106       0  rtu1060                0.452   37496.348       0.000     750.834       8.267       0.000     252.097     248.121       0.000       0.171       0.076      25.434       0.000      11.727       5.739       8.733       9.115       0.000       0.000       0.459
    365    12    31  2009    107       0  rtu1070                0.429   38236.801       0.000     994.319       8.351       0.000     163.398     248.121       0.000       0.020       0.033      64.569       0.000      11.727       5.739       8.733       9.115       0.000       0.000       0.459
    365    12    31  2009    108       0  rtu1080                4.000   43545.332       0.000     591.725       8.907       0.000     283.612     263.532      77.746       1.457       0.135      40.698       0.000      11.915       5.927       8.921      10.051       0.000       0.000       0.425
    365    12    31  2009    109       0  rtu1090                2.400   31475.660       0.000     862.655       9.062       0.000      39.263     140.142      84.301       1.575       0.089       4.255       0.000      12.668       6.681       9.675      10.051       0.000       0.000       0.462
    365    12    31  2009    110       0  rtu1100                0.577   37544.301       0.000     729.076       7.214       0.000     291.394     395.214       0.000       0.000       0.085      46.063       0.000      10.562       4.575       7.568       9.115       0.000       0.000       0.398
    365    12    31  2009    111       0  rtu1110                4.000   51231.770       0.000     999.884       9.212       0.000     185.308     239.195     136.243       3.403       0.149      24.845       0.000      12.526       6.538       9.532      10.051       0.000       0.000       0.455
    365    12    31  2009    112       0  rtu1120                0.549   37087.480       0.000     579.924       8.205       0.000     127.473     264.465       0.000       0.050       0.049      26.282       0.000      11.597       5.610       8.604       9.115       0.000       0.000       0.452
