 LLYFNI2                   SWAT+ Dec 8  2020    MODULAR Rev 2020.60.5.1                                   
   jday   mon   day    yr   unit  gis_id  name                 sedyld     sedorgn     sedorgp     surqno3     lat3no3    surqsolp        usle      sedmin     tileno3
                                                                  tha        kgha        kgha        kgha        kgha        kgha        tons        ----        ----
    365    12    31  2009     27       0  rtu0270                0.004       0.061       0.004       7.112       0.000       0.201       0.000       0.000       0.000
    365    12    31  2009     28       0  rtu0280                0.004       0.061       0.004       7.112       0.000       0.201       0.000       0.000       0.000
    365    12    31  2009     29       0  rtu0290                0.021       0.685       0.044       7.178       0.000       0.206       0.000       0.001       0.000
    365    12    31  2009     30       0  rtu0300                0.027       0.596       0.041       6.812       0.000       0.204       0.000       0.001       0.000
    365    12    31  2009     31       0  rtu0310                0.033       0.362       0.014       3.121       0.000       0.054       0.000       0.001       0.000
    365    12    31  2009     32       0  rtu0320                0.723       7.287       0.391       3.067       0.000       0.053       0.000       0.029       0.000
    365    12    31  2009     33       0  rtu0330                0.347       1.092       0.441       0.310       0.000       0.151       0.000       0.007       0.000
    365    12    31  2009     34       0  rtu0340                0.316       0.975       0.405       0.270       0.000       0.153       0.000       0.006       0.000
    365    12    31  2009     35       0  rtu0350                0.365       3.670       0.199       1.767       0.000       0.034       0.000       0.015       0.000
    365    12    31  2009     36       0  rtu0360                0.489       5.022       0.262       1.957       0.000       0.000       0.000       0.020       0.000
    365    12    31  2009     37       0  rtu0370                0.167       0.521       0.214       0.520       0.000       0.186       0.000       0.004       0.000
    365    12    31  2009     38       0  rtu0380                0.482       4.982       0.263       2.367       0.000       0.000       0.000       0.020       0.000
    365    12    31  2009     39       0  rtu0390                0.112       0.361       0.149       0.463       0.000       0.167       0.000       0.002       0.000
    365    12    31  2009     40       0  rtu0400                0.016       0.318       0.028       4.212       0.000       0.079       0.000       0.000       0.000
    365    12    31  2009     41       0  rtu0410                0.018       0.238       0.009       2.321       0.000       0.000       0.000       0.001       0.000
    365    12    31  2009     42       0  rtu0420                0.053       0.537       0.020       1.129       0.000       0.000       0.000       0.001       0.000
    365    12    31  2009     43       0  rtu0430                0.414       1.277       0.524       0.266       0.000       0.147       0.000       0.008       0.000
    365    12    31  2009     44       0  rtu0440                0.067       0.514       0.019       0.770       0.000       0.000       0.000       0.001       0.000
    365    12    31  2009     45       0  rtu0450                0.154       2.382       0.250       1.413       0.000       0.129       0.000       0.004       0.000
    365    12    31  2009     46       0  rtu0460                0.340       1.137       0.404       0.623       0.000       0.198       0.000       0.007       0.000
    365    12    31  2009     47       0  rtu0470                0.065       0.689       0.027       2.701       0.000       0.000       0.000       0.002       0.000
